word;clarification;classification;endіngs;and;look;from;vars;but
Радэ́н;;;;;;Rodin;;
Рае́ўскі;;;;;;;;
Рае́цкі;;;;;;;;
раё́н;;;-ну, па -не;;;;;
раё́нка;;;;;;;;
раё́нны;;;;;;;;
Ражно́ўскі;;;;;;;;
ражо́к;;;ражка́;;;;;
раз;;;"ра́зу; <i>мн.</i> разы́, разо́ў / раз, па ра́зу";;;;;
разабра́ны;;;;;;;;
разабра́цца;;;;;;;;
разабра́ць;;;;;;;;
ра́завы;;;;;;;;
разагна́ны;;;;;;;;
разагна́цца;;;;;;;;
разагна́ць;;;<i>мн.</i> -ганю́, -го́ніш;;;;;
разагну́ць;;;<i>мн.</i> -гнё́м, -гняце́;;;;;
разаграва́ць;;;;;;;;
разагрэ́ты;;;;;;;;
разагрэ́ць;;;;;;;;
разадра́ны;;;;;;;;
разадра́ць;;;"разьдзяру́, разьдзярэ́ш, разьдзярэ́; разьдзяро́м, разьдзераце́";;;;;
Раза́лія;;;;;;;;
ра́зам;;;;;;;;
разамкнё́ны;;;;;;;;
Раза́наў;;;;;;;;
разапну́ты;;;;;;;;
разапрэ́лы;;;;;;;;
разара́ны;;;;;;;;
разара́ць;;;;;;;;
разарва́ны;;;;;;;;
разарва́ньне;;;;;;;;
разарва́цца;;;;;;;;
разарва́ць;;;;;;;;
раза́рыюм;;;-му;;;;;
разасла́ны;;;;;;;;
разасла́ць;;;"разашлю́; разашлё́м, разашляце́";;;;;
разасла́ць;;;расьсьцялю́;расьсьцялі́ць;;;;
разасо́бленасьць;;;;;;;;
разахво́ціць;;;;;;;;
разбамбі́ць;;;;;;;;
разба́ўлены;;;;;;;;
разбаўля́ць;;;;;;;;
разблы́таны;;;;;;;;
разблы́таць;;;;;;;;
разбо́й;;;-бо́ю, <i>М</i> -бо́і;;;;;
разбо́йнік;;;-ка;;;;;
разбо́йны;;;;;;;;
разбо́мблены;;;;;;;;
разбо́р;;;-ру, <i>М</i> -ры;;;;;
разбо́рка;;;;;;;;
разбо́рлівы;;;;;;;;
разбо́ўтаны;;;;;;;;
разбро́д;;;-ду;;;;;
разбрыда́цца;;;;;;;;
разбудава́ны;;;;;;;;
разбудава́цца;;;;;;;;
разбу́джаны;;;;;;;;
разбудзі́ць;;;;;;;;
разбудо́ва;;;;;;;;
разбура́льнік;;;-ка;;;;;
разбура́льны;;;;;;;;
разбу́раны;;;;;;;;
разбура́цца;;;;;;;;
разбура́ць;;;;;;;;
разбу́рваньне;;;;;;;;
разбуры́цца;;;;;;;;
разбуры́ць;;;;;;;;
разбурэ́ньне;;;;;;;;
разбуха́ць;;;;;;;;
разбу́хлы;;;;;;;;
разбуя́лы;;;;;;;;
разбэ́рсаць;;;;;;;;
разбэ́шчанасьць;;;;;;;;
разбэ́шчаны;;;;;;;;
разбэ́шчвацца;;;;;;;;
разбэ́шчваць;;;;;;;;
разва́га;;;;;;;;
развадны́;;;;;;;;
разважа́ньне;;;;;;;;
разважа́ць;;;;;;;;
разва́жлівасьць;;;;;;;;
разва́жлівы;;;;;;;;
разва́жнасьць;;;;;;;;
разва́жны;;;;;;;;
разва́жыць;;;;;;;;
разва́л;;;-лу;;;;;
разва́лены;;;;;;;;
разва́ліна;;;;;;;;
развалі́цца;;;;;;;;
развалі́ць;;;;;;;;
разва́львацца;;;;;;;;
разва́льваць;;;;;;;;
развалю́ха;;;;;;;;
разваро́т;;;-ту;;;;;
разваро́чаны;;;;;;;;
разваро́чвацца;;;;;;;;
развару́шаны;;;;;;;;
развару́шваць;;;;;;;;
разварушы́ць;;;;;;;;
развар’ява́цца;;;;;;;;
разво́д;;;-ду;;;;;
разво́дзіцца;;;;;;;;
разво́дзіць;;;;;;;;
разво́дзьдзе;;;;;;;;
разво́дка;;;;;;;;
разво́днік;;;-ка;;;;;
разво́ды;;;;;;;;
разво́зчык;;;-ка;;;;;
разву́чваць;;;;;;;;
развучы́цца;;;;;;;;
развучы́ць;;;;;;;;
разгавары́цца;;;;;;;;
разгаво́рлівы;;;;;;;;
разгада́ць;;;;;;;;
разга́дка;;;;;;;;
разгайда́ны;;;;;;;;
разгайда́ць;;;;;;;;
разгалінава́ны;;;;;;;;
разгаліно́ўвацца;;;;;;;;
разгаліно́ўваць;;;;;;;;
разга́лісты;;;;;;;;
разгамані́цца;;;;;;;;
разганя́цца;;;;;;;;
разганя́ць;;;;;;;;
разга́р;;;-ру, <i>М</i> -ры;;;;;
разгара́цца;;;;;;;;
разгарне́ньне;;;;;;;;
разгарну́цца;;;;;;;;
разгарну́ць;;;;;;;;
разгарэ́цца;;;;;;;;
разгаўля́цца;;;;;;;;
разгі́н;;;-ну;;;;;
разгіна́цца;;;;;;;;
разгіна́ць;;;;;;;;
разгла́дзіць;;;;;;;;
разгле́джаны;;;;;;;;
разгле́дзець;;;-джу, -дзіш;;;;;
разгля́д;;;-ду;;;;;
разгляда́ны;;;;;;;;
разгляда́ньне;;;;;;;;
разгляда́цца;;;;;;;;
разгляда́ць;абмяркоўваць;;;;;;;
разгля́дваць;малю́нкі;;;;;;;
разго́йдваць;;;;;;;;
разго́н;;;-ну;;;;;
разго́рнуты;;;;;;;;
разго́ртваньне;;;;;;;;
разго́ртвацца;;;;;;;;
разго́ртваць;;;;;;;;
разграба́ць;;;;;;;;
разграмі́ць;;;;;;;;
разгро́м;;;-му;;;;;
разгро́млены;;;;;;;;
разгрузі́ць;;;;;;;;
разгрэ́бены;;;;;;;;
разгрэ́бці;;;;;;;;
разгубі́цца;;;;;;;;
разгу́бленасьць;;;;;;;;
разгу́блены;;;;;;;;
разгу́л;;;-лу;;;;;
разгу́льваць;;;;;;;;
разгу́льны;;;;;;;;
разгу́шкваць;;;;;;;;
раздабрэ́ць;;;;;;;;
раздава́ньне;;;;;;;;
раздава́ць;;;;;;;;
разда́дзены;;;;;;;;
раздаро́жжа;;;;;;;;
разда́тчык;;;-ка;;;;;
разда́ць;;;-да́м, -дасі́, -да́сьць, -дамо́, -дасьце́, -даду́ць;;;;;
разда́ча;;;;;;;;
раздвае́ньне;;;;;;;;
раздво́енасьць;;;;;;;;
раздво́ены;;;;;;;;
раздво́йвацца;;;;;;;;
раздо́й;;;-до́ю, <i>М</i> -до́і;;;;;
раздо́льле;;;<i>М</i> -до́льлі;;;;;
раздо́льны;;;;;;;;
раздо́р;;;-ру;;;;;
раздрабі́ць;;;;;;;;
раздрабне́ньне;;;;;;;;
раздражне́ньне;;;;;;;;
раздражнё́насьць;;;;;;;;
раздражнё́ны;;;;;;;;
раздражні́ць;;;"раздражню́, раздражні́ш; <i>3 мн.</i> раздражня́ць";;;;;
раздражня́льнік;;;-ку;;;;;
раздражня́льны;;;;;;;;
раздражня́ць;;;;;;;;
раздра́й;;;-ра́ю;;;;;
раздро́бленасьць;;;;;;;;
раздро́блены;;;;;;;;
раздры́паны;;;;;;;;
разду́мваць;;;;;;;;
разду́шаны;;;;;;;;
разду́швацца;;;;;;;;
раздушы́ць;;;;;;;;
разе́ц;;;разца́;;;;;
разжава́ць;;;;;;;;
разжа́лаваны;;;;;;;;
разжа́лаваць;;;;;;;;
разжані́цца;;;;;;;;
разжы́цца;;;;;;;;
разжэ́н;;;-ну;;;;;
раззбрае́нчы;;;;;;;;
раззбрае́ньне;;;;;;;;
раззбро́ены;;;;;;;;
раззлава́ны;;;;;;;;
раззлава́цца;;;;;;;;
раззлава́ць;;;;;;;;
разла́д;;;-ду;;;;;
разла́джвацца;;;;;;;;
разла́дзіць;;;;;;;;
разлама́ны;;;;разло́маны;;;;
разлама́цца;;;разло́міцца;;;;;
разлама́ць;;;"разламлю́, разло́міш; разлама́ў; <i>заг.</i> разламі́";;;;<i>незак.</i> разло́мліваць;
разла́пісты;;;;;;;;
разло́г;;;-гу;;;;;
разло́м;;;-му;;;;;
разло́мвацца;;;;;;;;
разло́млены;;;;;;;;
разлу́чаны;;;;;;;;
разлуча́ць;;;;;;;;
разлучы́ць;;;;;;;;
разлу́шчаны;;;;;;;;
разлу́шчыць;;;;;;;;
разма́заны;;;;;;;;
разма́званьне;;;;;;;;
разма́зваць;;;;;;;;
размалаці́ць;;;;;;;;
размалё́ўваць;;;;;;;;
размалё́ўка;;;;;;;;
размалява́ны;;;;;;;;
размалява́ць;;;;;;;;
размары́н;;;-ну;;;;;
размата́ць;;;;;;;;
размаўля́ць;;;;;;;;
разма́х;;;-ху, <i>М</i> -ху;;;;;
разма́хваць;;;;;;;;
размахну́цца;;;;;;;;
разма́шысты;;;;;;;;
размнажа́цца;;;;;;;;
размнажа́ць;;;;размно́жваць;;;;
размнажэ́ньне;;;;;;;;
размно́жыцца;;;;;;;;
размно́жыць;;;;;;;;
размо́ва;;;<i>Р мн.</i> -ваў;;;;;
размо́клы;;;;;;;;
размо́л;;;-лу;;;;;
размо́латы;;;;;;;;
размо́лваць;;;;;;;;
размо́раны;;;;;;;;
размо́тваць;;;;;;;;
размо́ўнік;;;-ка;;;;;
размо́ўны;;;;;;;;
размо́чваць;;;;;;;;
размыва́цца;;;;;;;;
размыва́ць;;;;;;;;
размы́ты;;;;;;;;
разнабо́й;;;-бо́ю, <i>М</i> -бо́і;;;;;
разнаві́днасьць;;;;;;;;
разнавэ́ктарны;;;;;;;;
разназна́чны;;;;;;;;
разнако́лерны;;;;ро́знакаляро́вы;;;;
разнале́сьсе;;;;;;;;
разналі́сты;;;;;;;;
разнама́сны;;;;;;;;
разнамо́ўны;;;;;;;;
разнамы́сны;;;;;;;;
разнано́гі;;;;;;;;
разнара́дка;;;;;;;;
разнаро́днасьць;;;;;;;;
разнаро́дны;;;;;;;;
разнаста́йнасьць;;;;;;;;
разнаста́йны;;;;;;;;
разнасто́пны;;;;;;;;
разнасьце́жваць;;;;;;;;
разначы́нец;;;-нца, <i>М</i> -нцу;;;;;
разнашэ́рсны;;;;;;;;
разная́касны;;;;;;;;
разная́кі;;;;;;;;
разно́с;;;-су;;;;;
разно́сіцца;;;;;;;;
разно́сіць;;;;;;;;
разно́счык;;;-ка;;;;;
разно́шваць;;;;;;;;
разны́;;;;;;;;
разнэрвава́цца;;;;;;;;
разо́ра;;;;;;;;
разо́рына;;;;;;;;
разрабава́ны;;;;;;;;
разрабава́ньне;;;;;;;;
разрабава́ць;;;;;;;;
разрабля́ць;;;;;;;;
разра́д;;;-ду;;;;;
разрадзі́ць;;;разраджу́, разра́дзіш;;;;;
разраза́ць;;;-за́ю;;;;;
разразны́;;;;;;;;
разраста́цца;;;;;;;;
разрасьці́ся;;;;;;;;
разраўці́ся;;;;;;;;
разраху́нак;;;-нку;;;;;
разрашэ́ньне;;;;;;;;
разро́зьнены;;;;;;;;
разро́зьніваць;;;;;;;;
разро́слы;;;;;;;;
разру́ха;;;;;;;;
разрыва́цца;;;;;;;;
разрыва́ць;;;;;;;;
разры́ты;;;;;;;;
разры́ў;;;-ры́ву;;;;;
разрыўны́;;;;;;;;
разрэ́джаны;;;;;;;;
разрэ́з;;;-зу;;;;;
разрэ́заны;;;;;;;;
разрэ́заць;;;;;;;;
разрэклямава́ць;;;-му́ю;;;;;
разуме́ньне;;;;;;;;
разуме́цца;;;;;;;;
разуме́ць;;;;;;;;
разу́мнасьць;;;;;;;;
разумне́йшы;;<i>параўн.</i>;;;;;;
разу́мнік;;;-ка;;;;;
разу́мніца;;;;;;;;
разу́мны;;;;;;;;
разумо́вы;;;;;;;;
разупэ́ўніваньне;;;;;;;;
разуха́бісты;;;;;;;;
разую́чаны;;;;;;;;
разыгра́цца;;;;;;;;
разыгра́ць;;;;;;;;
разы́грываць;;;;;;;;
разыйсьці́ся;;;;;;;;
разы́нка;;;;;;;;
разы́нкавы;;;;;;;;
разыхо́джаньне;;;;;;;;
разыхо́дзіцца;;;;;;;;
разьба́;;;;;;;;
разьбе́г;;;-гу, <i>М</i> -гу;;;;;
разьбе́гчыся;;;;;;;;
разьбе́жка;;;;;;;;
разьбе́жнасьць;;;;;;;;
разьбіва́ны;;;;;;;;
разьбіва́ньне;;;;;;;;
разьбіва́ць;;;;;;;;
разьбіра́цца;;;;;;;;
разьбіра́ць;;;;;;;;
разьбі́ты;;;;;;;;
разьбі́цца;;;;;;;;
разьбі́ць;;;"разаб’ю́; разаб’ё́м, разаб’яце́";;;;;
разьбіцьцё́;;;;;;;;
разьбяга́цца;;;;;;;;
разьбя́р;;;-ра́, <i>М</i> -ру́;;;;;
разьве́двальны;;;;;выве́дны;;;
разьве́дґру́па;;;;;;;;
разьве́дзены;;;;;;;;
разьве́дка;;;;;выве́дка;;;
разьве́дчык;;;-ка;;выве́днік;;;
разьве́дчыца;;;;;выве́дніца;;;
разьве́йваньне;;;;;;;;
разьве́йвацца;;;;;;;;
разьверадзі́ць;;;-джу́;;;;;
разьве́с;;;-су;;;;;
разьве́сіць;;;;;;;;
разьве́сьці;;;;;;;;
разьве́сьціся;;;;;;;;
разьвесялі́ць;;;;;;;;
разьве́трыць;;;;;;;;
разьве́шваць;;;;;;;;
разьве́яны;;;;;;;;
разьве́яцца;;;;;;;;
разьве́яць;;;;;;;;
разьвіва́цца;;;;;;;;
разьвіва́ць;;;;;;;;
разьвідне́цца;;;;;;;;
разьвіна́ць;;;;;;;;
разьвіта́льны;;;;;;;;
разьвіта́ньне;;;;;;;;
разьвіта́цца;;;;;;;;
разьві́твацца;;;;;;;;
разьві́ты;;;;;;;;
разьві́цца;;;;;;;;
разьві́ць;;;;;;;;
разьвіцьцё́;;;;;;;;
разьвіцьцё́вы;;;;;;;;
разьвява́цца;;;;;;;;
разьвядзе́ньне;;;;;;;;
разьвядзё́нка;;;;;;;;
разьвя́заны;;;;;;;;
разьвяза́ньне;;;;;;;;
разьвяза́ць;;;;;;;;
разьвя́зваць;;;;;;;;
разьвя́зка;;;;;;;;
разьвянча́ны;;;;;;;;
разьвянча́ньне;;;;;;;;
разьвянча́ць;;;;;;;;
разьвярза́цца;;;;;;;;
разьвярну́цца;;;;;;;;
разьвярэ́джаны;;;;;;;;
разьвярэ́дзіць;;;;;;;;
разьдзе́л;;;-лу;;;;;
разьдзе́лены;;;;;;;;
разьдзе́льны;;;;;;;;
разьдзё́рты;;;;;;;;
разьдзіма́ць;;;;;;;;
разьдзіра́ны;;;;;;;;
разьдзіра́ньне;;;;;;;;
разьдзіра́ць;;;;;;;;
разьдзьму́ты;;;;;;;;
разьдзьму́хваньне;;;;;;;;
разьдзьму́хваць;;;;;;;;
разьдзяле́ньне;;;;;;;;
разьдзялі́цца;;;;;;;;
разьдзялі́ць;;;;;;;;
разьдзяля́льны;;;;;;;;
разьдзяля́ць;;;;;;;;
разье́жджаны;;;;;;;;
разье́зд;;;-ду;;;;;
разье́хацца;;;;;;;;
разьле́глы;;;;;;;;
разьле́гчыся;;;;;;;;
разьле́злы;;;;;;;;
разьле́зьціся;;;;;;;;
разьле́пліваць;;;;;;;;
разьліва́ць;;;;;;;;
разьлі́к;;;-ку;;;;;
разьліко́ва-плаце́жны;;;;;;;;
разьліко́вы;;;;;;;;
разьліне́ены;;;;;;;;
разьліне́іць;;;;;;;;
разьлі́ты;;;;;;;;
разьлі́ў;;;-лі́ву;;;;;
разьлі́цца;;;;;;;;
разьлі́чаны;;;;;;;;
разьлі́чвацца;;;;;;;;
разьлі́чваць;;;;;;;;
разьлічы́цца;;;;;;;;
разьлічы́ць;;;;;;;;
разьлюбі́ць;;;;;;;;
разьляга́цца;;;;;;;;
разьлята́цца;;;;;;;;
разьляце́цца;;;;;;;;
разьмежава́ны;;;;;;;;
разьмежава́ньне;;;;;;;;
разьмежава́ць;;;;;;;;
разьме́н;;;-ну;;;;;
разьме́ньваць;;;;;;;;
разьме́р;;;-ру, <i>М</i> -ры;;;;;
разьме́раны;;;;;;;;
разьме́раць;;;-раю;;;;;
разьмерва́ць;;;;разьмяра́ць;;;;
разьмеркава́льны;;;;;;;;
разьмеркава́ны;;;;;;;;
разьмеркава́ньне;;;;;;;;
разьмеркава́ць;;;;;;;;
разьме́сьці;;;;;;;;
разьме́шчаны;;;;;;;;
разьмі́нка;;;;;;;;
разьміну́цца;;;;;;;;
разьмяжо́ўваць;;;;;;;;
разьмя́клы;;;;;;;;
разьмя́кнуць;;;;;;;;
разьмяня́цца;;;;;;;;
разьмяня́ць;;;;;;;;
разьмярко́ўваць;;;;;;;;
разьмясьці́цца;;;;;;;;
разьмясьці́ць;;;-мяшчу́, -ме́сьціш;;;;;
разьмяшча́цца;;;;;;;;
разьмяшча́ць;;;;;;;;
разьмяшчэ́ньне;;;;;;;;
разьне́сьці;;;;;;;;
разьне́сьціся;;;;;;;;
разьні́к;;;-ка;;;;;
разьню́хваць;;;;;;;;
разьня́;;;;;;;;
разьняве́рыцца;;;;;зьняве́рыцца;;;
разьняве́рыць;;;;;;;;
разьняво́лены;;;;;;;;
разьняво́ліцца;;;;;;;;
разьня́ць;;;;;;;;
разью́шанасьць;;;;;;;;
разью́шаны;;;;;;;;
разью́шыцца;;;;;;;;
разьяда́ць;;;;;;;;
разьядна́насьць;;;;;;;;
разьядна́ны;;;;;;;;
разьядна́ньне;;;;;;;;
разьядна́ць;;;;;;;;
разьядно́ўваць;;;;;;;;
разьяжджа́цца;;;;;;;;
разьяжджа́ць;;;;;;;;
разьязны́;;;;;;;;
разья́траны;;;;;;;;
разья́трыць;;;;;;;;
Разэнблю́м;;;;;;;;
Разэнта́ль;;;;;;;;
разэ́тка;;;;;;;;
разя́ва;;;;;;;;
разява́ка;;;;;;;;
разява́ты;;;;;;;;
разя́віць;;;;;;;;
разя́ўлены;;;;;;;;
раз-другі́;;;;;;;;
раз-по́раз;;;;;;;;
раз у раз;;;;;;;;
Раі́са;;;;;;;;
ра́іцца;;;"<i>2 адз.</i> ра́ісься; <i>2 мн.</i> ра́іцеся, <i>3 мн.</i> ра́яцца";;;;;
раі́цца;;;;;;;;
ра́іць;;;;;;;;
раі́ць;;;;;;;;
рай;;;ра́ю, аб ра́і / <i>але:</i> у раі́;;;;;
райана́;раё́нны аддзе́л наро́днай адука́цыі;<i>нязьм.</i>;;;;;;
райвыканка́м;раё́нны выкана́ўчы камітэ́т;;-му;;;;;
райка́м;раё́нны камітэ́т;;-му;;;;;
Раймо́н;;;;;;Raymond;;
райпрамкамбіна́т;раё́нны прамысло́вы камбіна́т;;-ту;;;;;
райсаве́т;раё́нны саве́т;;-ту;;;;;
ра́йскі;;;;;;;;
райспажыўсаю́з;раё́нны спажыве́цкі саю́з;;-зу;;;;;
райфо́;раё́нны фіна́нсавы аддзе́л;<i>нязьм.</i>;;;;;;
Райх;;;-ху;;;Reich;;
Райхста́ґ;;;;;;;;
райцэ́нтар;;;-тру, <i>М</i> -тры;;;;;
райцэ́нтраўскі;;;;;;;;
Ра́йчыч;;;;;;;;
рака́;;;"<i>ДМ</i> рацэ́; <i>мн.</i> рэ́кі, рэк";;;;;
ра́кавіна;;;;;;;;
ра́кавы;;;;;;;;
рака́йльны;;;;;;;;
ракако́;;<i>нязьм.</i>;;;;;;
ра́кам;;;;;;;;
ракападо́бна;;;;;;;;
Ракасо́ўскі;;;;;;;;
Ра́каў;;;;;;;;
ра́каўка;;;;;;;;
ра́каўскі;;;;;;;;
раке́та;;;;;;;;
раке́та-но́сьбіт;;;раке́ты-но́сьбіта;;;;;
раке́тка;;;;;;;;
раке́тны;;;;;;;;
ракірава́цца;;;;;;;;
ракіро́ўка;;;;;;;;
ракі́та;;;;;;;;
ракі́тнік;;;-ку;;;;;
ракі́я;;;;;;;;
ра́курс;;;-су;;;;;
Ракуцё́ўшчына;;;;;;;;
раку́шачнік;;;-ку;;;;;
рак,;;;<i>(зьвер)</i> ра́ка / <i>(хвароба)</i> ра́ку;;;;;
рак-пустэ́льнік;;;ра́ка-пустэ́льніка;;;;;
ра́лі;;;;;;;;
ральля́;;;<i>Т</i> -лё́й (-лё́ю);;;;;
Раля́н;;;;;;Rolland;;
ра́ма;;;;;;;;
Рамаза́н;;;;;;;;
рама́н;;;-ну;;;;;
Рама́наўка;;;;;;;;
рама́нік;;;-ку;;;;;
рамані́ст;;;-та;;;;;
рамані́стка;;;;;;;;
рамані́стыка;;;;;;;;
рама́нны;;;;;;;;
Рамано́віч;;;;;;;;
Рамано́ўскі;;;;;;;;
рама́нс;;;-су;;;;;
рама́нскі;;;;;;;;
рамантава́ны;;;;;;;;
рамантава́ць;;;-ту́ю;;;;;
рамантызава́ны;;;;;;;;
рамантыза́цыя;;;;;;;;
раманты́зм;;;-му;;;;;
рама́нтык;;;-ка;;;;;
рама́нтыка;;;;;;;;
раманты́чнасьць;;;;;;;;
раманты́чны;;;;;;;;
рамату́с;;;-су;;;;;
рамату́савы;;;;;;;;
ра́мачны;;;;;;;;
рамбаіда́льны;;;;;;;;
рамбі́чны;;;;;;;;
рамбо́ід;;;-ду;;;;;
рамбо́ідны;;;;;;;;
рамбо́эдар;;;-дра, <i>М</i> -дры;;;;;
раме́нны;;;;;;;;
раме́ньчык;;;-ка;;;;;
раме́сны;;;;;;;;
раме́сьнік;;;-ка;;;;;
раме́сьніцкі;;;;;;;;
Рамзґе́йт;;;;;;Ramsgate;;
рамі́зьнік;;;-ка;;;;;
рамі́зьніцкі;;;;;;;;
ра́мка;;;;;;;;
рамо́нак,;;;-нку / <i>(адзінкавая расьліна)</i> -нка;;;;;
